"Volume_cell","EquivDiameter","SurfaceArea_cell","MeanIntensity","MinIntensity","MaxIntensity","MajorAxis_cell","MinorAxis_cell","secondMajor_cell","Eccentricity_cell","secondEccentricity_cell","Sphericity_cell","Vol2surf_cell","runNumber","timeTrack","yDim","xDim","zDim","xCoord_cell","yCoord_cell","zCoord_cell","Orbit","AngleBetween","serialNumber","nProtrusions_cell","CoverslipPresent","CoverslipDistance","OnCoverslip","fieldNumber","Treatment","Row","Column","Polarity_cell","Spreading_cell","Protrusivity_cell","cellNumber","NucleusVolumeFraction","Volume_nucleus","SurfaceArea_nucleus","MajorAxis_nucleus","MinorAxis_nucleus","secondMajor_nucleus","Eccentricity_nucleus","secondEccentricity_nucleus","Sphericity_nucleus","Vol2surf_nucleus","xCoord_nucleus","yCoord_nucleus","zCoord_nucleus","nProtrusions_nucleus","Polarity_nucleus","Spreading_nucleus","Protrusivity_nucleus","Plate","cluster"
0.607535453388382,27.1173860875044,1.55127172964871,122.062925007183,11,604,2.15315656025319,-0.880183791425026,0.452404034048421,1.06238697963729,1.11937083910761,-1.72349803411189,-1.3002853535274,1,37,99,80,33,248.884057971014,308.806763285024,52.9871175523349,0.252683761022087,-1.32691555188182,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.18560584567231,1,86.9154757430481,0,21,"Blebbistatin","E",6,1.11316307057853,1.31301523916775,1.37114182259567,219,-0.524473882931648,-0.0709220817075843,0.0246593841467727,0.439179239792708,0.469346863788955,-0.611596879844719,0.065190654728697,1.0464137499055,0.150069119708277,0.137184344890562,248.884057971014,308.806763285024,52.9871175523349,-1.29674880954687,0.625128227164478,-0.891437264397582,-0.705865218513206,15,4
0.785174097294074,27.7144845325186,1.78214052276723,111.524762246546,6,500,2.27922236909974,-0.938414337310439,0.565302031690191,1.06773442445586,1.11908071720844,-1.78087842931498,-1.29336706639647,2,37,103,80,34,249.590301003344,308.205685618729,53.1220735785953,0.416349370594393,-1.4271438535526,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",1.23067929110531,1,87.1155785330727,0,21,"Blebbistatin","E",6,1.11770950937051,1.3343910000937,1.42918265684903,219,-0.626805003407987,-0.127433655950682,-0.0276799551771926,0.424836633308299,0.315033242315346,-0.579613178410419,0.209738823967442,1.01929003650962,0.0706322320407254,0.0663311868921895,249.590301003344,308.205685618729,53.1220735785953,-0.34646787704417,0.669035184554038,-0.562154765336009,-0.77613829326871,15,4
0.684638183934682,27.3797540250159,1.71700734633559,114.517539778543,5,509,2.32586436037782,-0.898518906834572,0.572063585699909,1.0677735828166,1.12203544856264,-1.80058793998198,-1.3560470372002,3,37,102,81,34,249.996441281139,307.978647686833,54.8701067615658,0.421664925260484,-1.4120490556426,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.18560584567231,0,-54.8701067615658,0,21,"Blebbistatin","E",6,1.11864269962437,1.33252993739365,1.49179262281955,219,-0.650657340613975,-0.215886554765966,-0.181643235677956,0.381139380200961,-0.190816260194141,-0.346385833249659,0.643357448382325,0.839220607796459,0.565836465543672,0.0802839332655278,249.996441281139,307.978647686833,54.8701067615658,-1.29674880954687,0.773731681815132,0.421795612001635,-1.45811724172216,15,4
0.73100061014553,27.5351274279533,1.79633466842022,119.187722989662,11,521,2.42090073562325,-1.05705444650461,0.657746836005023,1.07450501119416,1.12171618805803,-1.82877731446493,-1.36983771985738,4,37,105,85,33,249.038062283737,309.378892733564,54.6885813148789,0.467780867181401,-1.48121749330693,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.18560584567231,0,-54.6885813148789,0,21,"Blebbistatin","E",6,1.12468477529405,1.35955195081831,1.43824223408809,219,-0.640408027009229,-0.176574155292506,-0.098196206905854,0.452000808655534,-0.170689236879444,-0.253429048582608,0.667342075144493,0.815024935093128,0.208427048437015,0.046680628622307,249.038062283737,309.378892733564,54.6885813148789,1.55409398796122,0.773871717744684,0.481495584629412,-0.0180541015081758,15,4
0.564448633377214,26.968529948934,1.59633702108506,120.75111976631,7,542,2.3874791282433,-1.19922713565864,0.630690633318473,1.07754706849136,1.12156329617797,-1.79232258381858,-1.39582026962305,5,37,106,86,33,248.806338028169,308.56514084507,54.1214788732394,0.805057269635685,-1.44474686074658,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.18560584567231,1,85.4511496568116,0,21,"Blebbistatin","E",6,1.12756621489481,1.37172251920333,1.38189297944755,219,-0.597730060638224,-0.201144404963419,-0.0995431065178852,0.276087583305723,-0.072608934711773,-0.258844619283283,0.472767268560848,0.709006415590593,-0.0178062126290772,-0.0244496142467265,248.806338028169,308.56514084507,54.1214788732394,-1.29674880954687,0.603742248054064,0.249333771139856,-0.206214667115619,15,4
0.665992425567276,27.3167668345851,1.71527854973037,114.777569568069,9,484,2.55173160068631,-1.17220206672458,0.856171651409513,1.08010881208821,1.1145867820781,-1.81241963804336,-1.37702121788092,6,37,110,93,33,249.030581039755,308.995412844037,54.7599388379205,0.80411125578086,-1.35655616998705,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",1.70814256838881,0,-54.7599388379205,0,21,"Blebbistatin","E",6,1.12827706951249,1.38540186158954,1.48386325522331,219,-0.492871699118336,0.0101597422064257,0.246570383227423,0.533566607823637,0.291567415872258,-0.16997503350281,0.313183511499282,0.804171614742375,-0.86894193969509,-0.00672087154932288,249.030581039755,308.995412844037,54.7599388379205,-0.34646787704417,0.574979147129291,-0.10354532912789,0.179291284486748,15,4
0.646590758076867,27.2509162552597,1.78999512333776,117.662986032465,6,479,2.62653031855435,-1.07072117899977,0.81416120193549,1.07905804924949,1.1234127950971,-1.88235912187716,-1.4642184938999,7,37,112,95,33,248.9072,309.4272,55.2128,1.03234873382465,-1.50692310262996,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.18560584567231,0,-55.2128,0,21,"Blebbistatin","E",6,1.12955834841587,1.37671413758203,1.56217631056693,219,-0.533125817227798,-0.0610939818392195,0.161630102446817,0.489046256329775,0.169297039825557,-0.209373635013822,0.395044253169758,0.805726069393972,-0.837118783223661,-0.0629241512270769,248.9072,309.4272,55.2128,0.603813055458526,0.618557081803625,0.03406027489681,0.599582597438982,15,4
0.705047730255762,27.4483688802167,1.78080545423834,118.204839305504,8,475,2.51465472077494,-0.993914282247705,0.673522462147687,1.0748753698456,1.12707484494484,-1.83499692257277,-1.38719536423423,8,37,113,92,28,248.339682539683,309.374603174603,55.0968253968254,1.09791628746214,-1.40359241277598,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",1.70814256838881,0,-55.0968253968254,0,21,"Blebbistatin","E",6,1.12656859673946,1.3577518080282,1.47663547172297,219,-0.547214309311474,-0.0488088570037634,0.198539680377415,0.327951510680028,0.390744628544997,-0.22989921236427,0.0527178340805061,0.72096257021843,-1.00540195240646,-0.0877069278381923,248.339682539683,309.374603174603,55.0968253968254,1.55409398796122,0.390459034033802,-0.45617698211888,0.831193936577954,15,4
0.706559548501768,27.453437831187,1.74577103988955,116.835610116301,11,570,2.44947530141089,-1.11198564821277,0.734289707535737,1.07656891632664,1.11730482721776,-1.80735893883092,-1.35499853813154,9,37,111,91,33,247.875,308.757352941176,53.9944852941176,1.25970153790046,-1.44994479387647,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",2.66306912295582,1,84.5585079506994,0,21,"Blebbistatin","E",6,1.12543999310511,1.37021660894778,1.36022977066397,219,-0.687218630013576,-0.260113004173608,-0.236058977976144,0.219916116888428,-0.184896408684329,-0.313712728728324,0.538546990770941,0.714089098101499,0.617289510541832,0.0444865561844085,247.875,308.757352941176,53.9944852941176,0.603813055458526,0.643850237475175,0.351203701597534,-1.06822321964691,15,4
0.685394093057685,27.3823014528335,1.77806295434972,116.65311627907,4,644,2.66420286333845,-1.1344671455123,0.792065670518131,1.08126205642904,1.12771875312285,-1.84655105029031,-1.40815808138948,10,37,118,98,29,247.121818181818,310.363636363636,53.7327272727273,1.01851769134088,-1.33080398135517,"0021_0001_dotphotonCompressed_20190614_CRUK15_main488_642_19-06-14_15-23-19",1.23067929110531,1,85.4249741179837,0,21,"Blebbistatin","E",6,1.13291581809656,1.38322896357886,1.44626348293021,219,-0.670522231367986,-0.24537085437106,-0.238499207000985,0.286554482328586,-0.217549938426135,-0.338315578285093,0.609763320127452,0.776037325571196,0.794373395439415,0.0960392463096771,247.121818181818,310.363636363636,53.7327272727273,-0.34646787704417,0.719136371318454,0.417780931219644,-0.87181103388593,15,4
